Team 1,Team 2,Winner,Margin,Ground,Match Date,Scorecard,Format,Toss Winner,Toss Decision,Random Toss Decision
England,South Africa,drawn,,Manchester,"Jul 2-6, 1998",Test # 1420,Test ,England,Bat,Bowl
England,South Africa,South Africa,10 wickets,Lord's,"Jun 18-21, 1998",Test # 1419,Test ,England,Bat,Bat
England,South Africa,drawn,,Birmingham,"Jun 4-8, 1998",Test # 1417,Test ,England,Bat,Bat
South Africa,England,South Africa,10 wickets,Cape Town,"Jan 2-4, 1996",Test # 1321,Test ,South Africa,Bat,Bowl
South Africa,England,drawn,,Gqeberha,"Dec 26-30, 1995",Test # 1320,Test ,South Africa,Bat,Bat
South Africa,England,drawn,,Durban,"Dec 14-18, 1995",Test # 1318,Test ,South Africa,Bat,Bat
South Africa,England,drawn,,Johannesburg,"Nov 30-Dec 4, 1995",Test # 1315,Test ,South Africa,Bat,Bat
South Africa,England,drawn,,Centurion,"Nov 16-20, 1995",Test # 1312,Test ,South Africa,Bat,Bowl
England,South Africa,England,8 wickets,The Oval,"Aug 18-21, 1994",Test # 1266,Test ,England,Bat,Bat
England,South Africa,drawn,,Leeds,"Aug 4-8, 1994",Test # 1264,Test ,England,Bat,Bat
England,South Africa,South Africa,356 runs,Lord's,"Jul 21-24, 1994",Test # 1263,Test ,England,Bat,Bowl
England,South Africa,drawn,,The Oval,"Aug 26-31, 1965",Test # 596,Test ,England,Bat,Bat
England,South Africa,South Africa,94 runs,Nottingham,"Aug 5-9, 1965",Test # 595,Test ,England,Bat,Bat
England,South Africa,drawn,,Lord's,"Jul 22-27, 1965",Test # 594,Test ,England,Bat,Bowl
South Africa,England,drawn,,Gqeberha,"Feb 12-17, 1965",Test # 578,Test ,South Africa,Bat,Bat
South Africa,England,drawn,,Johannesburg,"Jan 22-27, 1965",Test # 575,Test ,South Africa,Bat,Bat
South Africa,England,drawn,,Cape Town,"Jan 1-6, 1965",Test # 573,Test ,South Africa,Bat,Bat
South Africa,England,drawn,,Johannesburg,"Dec 23-29, 1964",Test # 572,Test ,South Africa,Bat,Bat
South Africa,England,England,inns & 104 runs,Durban,"Dec 4-8, 1964",Test # 571,Test ,South Africa,Bat,Bat
England,South Africa,drawn,,The Oval,"Aug 18-23, 1960",Test # 496,Test ,England,Bat,Bowl
England,South Africa,drawn,,Manchester,"Jul 21-26, 1960",Test # 495,Test ,England,Bat,Bowl
England,South Africa,England,8 wickets,Nottingham,"Jul 7-11, 1960",Test # 494,Test ,England,Bat,Bowl
England,South Africa,England,inns & 73 runs,Lord's,"Jun 23-27, 1960",Test # 493,Test ,England,Bat,Bowl
England,South Africa,England,100 runs,Birmingham,"Jun 9-14, 1960",Test # 492,Test ,England,Bat,Bat
South Africa,England,South Africa,58 runs,Gqeberha,"Mar 1-5, 1957",Test # 438,Test ,South Africa,Bat,Bat
South Africa,England,South Africa,17 runs,Johannesburg,"Feb 15-20, 1957",Test # 437,Test ,South Africa,Bat,Bat
South Africa,England,drawn,,Durban,"Jan 25-30, 1957",Test # 436,Test ,South Africa,Bat,Bat
South Africa,England,England,312 runs,Cape Town,"Jan 1-5, 1957",Test # 435,Test ,South Africa,Bat,Bat
South Africa,England,England,131 runs,Johannesburg,"Dec 24-29, 1956",Test # 434,Test ,South Africa,Bat,Bowl
England,South Africa,England,92 runs,The Oval,"Aug 13-17, 1955",Test # 412,Test ,England,Bat,Bowl
England,South Africa,South Africa,224 runs,Leeds,"Jul 21-26, 1955",Test # 411,Test ,England,Bat,Bat
England,South Africa,South Africa,3 wickets,Manchester,"Jul 7-12, 1955",Test # 410,Test ,England,Bat,Bat
England,South Africa,England,71 runs,Lord's,"Jun 23-27, 1955",Test # 409,Test ,England,Bat,Bat
England,South Africa,England,inns & 5 runs,Nottingham,"Jun 9-13, 1955",Test # 407,Test ,England,Bat,Bowl
England,South Africa,England,4 wickets,The Oval,"Aug 16-18, 1951",Test # 338,Test ,England,Bat,Bat
England,South Africa,drawn,,Leeds,"Jul 26-31, 1951",Test # 337,Test ,England,Bat,Bat
England,South Africa,England,9 wickets,Manchester,"Jul 5-10, 1951",Test # 336,Test ,England,Bat,Bat
England,South Africa,England,10 wickets,Lord's,"Jun 21-23, 1951",Test # 335,Test ,England,Bat,Bowl
England,South Africa,South Africa,71 runs,Nottingham,"Jun 7-12, 1951",Test # 334,Test ,England,Bat,Bat
South Africa,England,England,3 wickets,Gqeberha,"Mar 5-9, 1949",Test # 313,Test ,South Africa,Bat,Bowl
South Africa,England,drawn,,Johannesburg,"Feb 12-16, 1949",Test # 312,Test ,South Africa,Bat,Bowl
South Africa,England,drawn,,Cape Town,"Jan 1-5, 1949",Test # 309,Test ,South Africa,Bat,Bowl
South Africa,England,drawn,,Johannesburg,"Dec 27-30, 1948",Test # 307,Test ,South Africa,Bat,Bowl
South Africa,England,England,2 wickets,Durban,"Dec 16-20, 1948",Test # 306,Test ,South Africa,Bat,Bowl
England,South Africa,drawn,,The Oval,"Aug 16-20, 1947",Test # 289,Test ,England,Bat,Bowl
England,South Africa,England,10 wickets,Leeds,"Jul 26-29, 1947",Test # 288,Test ,England,Bat,Bat
England,South Africa,England,7 wickets,Manchester,"Jul 5-9, 1947",Test # 287,Test ,England,Bat,Bat
England,South Africa,England,10 wickets,Lord's,"Jun 21-25, 1947",Test # 286,Test ,England,Bat,Bat
England,South Africa,drawn,,Nottingham,"Jun 7-11, 1947",Test # 285,Test ,England,Bat,Bowl
South Africa,England,drawn,,Durban,"Mar 3-14, 1939",Test # 271,Test ,South Africa,Bat,Bat
South Africa,England,drawn,,Johannesburg,"Feb 18-22, 1939",Test # 270,Test ,South Africa,Bat,Bowl
South Africa,England,England,inns & 13 runs,Durban,"Jan 20-23, 1939",Test # 269,Test ,South Africa,Bat,Bowl
South Africa,England,drawn,,Cape Town,"Dec 31, 1938 - Jan 4, 1939",Test # 268,Test ,South Africa,Bat,Bowl
South Africa,England,drawn,,Johannesburg,"Dec 24-28, 1938",Test # 267,Test ,South Africa,Bat,Bat
England,South Africa,drawn,,The Oval,"Aug 17-20, 1935",Test # 246,Test ,England,Bat,Bowl
England,South Africa,drawn,,Manchester,"Jul 27-30, 1935",Test # 245,Test ,England,Bat,Bowl
England,South Africa,drawn,,Leeds,"Jul 13-16, 1935",Test # 244,Test ,England,Bat,Bat
England,South Africa,South Africa,157 runs,Lord's,"Jun 29-Jul 2, 1935",Test # 243,Test ,England,Bat,Bat
England,South Africa,drawn,,Nottingham,"Jun 15-18, 1935",Test # 242,Test ,England,Bat,Bowl
South Africa,England,drawn,,Durban,"Feb 21-25, 1931",Test # 207,Test ,South Africa,Bat,Bowl
South Africa,England,drawn,,Johannesburg,"Feb 13-17, 1931",Test # 206,Test ,South Africa,Bat,Bat
South Africa,England,drawn,,Durban,"Jan 16-20, 1931",Test # 204,Test ,South Africa,Bat,Bat
South Africa,England,drawn,,Cape Town,"Jan 1-5, 1931",Test # 202,Test ,South Africa,Bat,Bat
South Africa,England,South Africa,28 runs,Johannesburg,"Dec 24-27, 1930",Test # 200,Test ,South Africa,Bat,Bowl
England,South Africa,drawn,,The Oval,"Aug 17-20, 1929",Test # 185,Test ,England,Bat,Bat
England,South Africa,England,inns & 32 runs,Manchester,"Jul 27-30, 1929",Test # 184,Test ,England,Bat,Bat
England,South Africa,England,5 wickets,Leeds,"Jul 13-16, 1929",Test # 183,Test ,England,Bat,Bat
England,South Africa,drawn,,Lord's,"Jun 29-Jul 2, 1929",Test # 182,Test ,England,Bat,Bowl
England,South Africa,drawn,,Birmingham,"Jun 15-18, 1929",Test # 181,Test ,England,Bat,Bat
South Africa,England,South Africa,8 wickets,Durban,"Feb 4-8, 1928",Test # 172,Test ,South Africa,Bat,Bat
South Africa,England,South Africa,4 wickets,Johannesburg,"Jan 28-Feb 1, 1928",Test # 171,Test ,South Africa,Bat,Bat
South Africa,England,drawn,,Durban,"Jan 21-25, 1928",Test # 170,Test ,South Africa,Bat,Bat
South Africa,England,England,87 runs,Cape Town,"Dec 31, 1927 - Jan 4, 1928",Test # 169,Test ,South Africa,Bat,Bat
South Africa,England,England,10 wickets,Johannesburg,"Dec 24-27, 1927",Test # 168,Test ,South Africa,Bat,Bowl
England,South Africa,drawn,,The Oval,"Aug 16-19, 1924",Test # 157,Test ,England,Bat,Bowl
England,South Africa,drawn,,Manchester,"Jul 26-29, 1924",Test # 156,Test ,England,Bat,Bowl
England,South Africa,England,9 wickets,Leeds,"Jul 12-15, 1924",Test # 155,Test ,England,Bat,Bat
England,South Africa,England,inns & 18 runs,Lord's,"Jun 28-Jul 1, 1924",Test # 154,Test ,England,Bat,Bowl
England,South Africa,England,inns & 18 runs,Birmingham,"Jun 14-17, 1924",Test # 153,Test ,England,Bat,Bowl
South Africa,England,England,109 runs,Durban,"Feb 16-22, 1923",Test # 152,Test ,South Africa,Bat,Bowl
South Africa,England,drawn,,Johannesburg,"Feb 9-13, 1923",Test # 151,Test ,South Africa,Bat,Bat
South Africa,England,drawn,,Durban,"Jan 18-22, 1923",Test # 150,Test ,South Africa,Bat,Bat
South Africa,England,England,1 wicket,Cape Town,"Jan 1-4, 1923",Test # 149,Test ,South Africa,Bat,Bowl
South Africa,England,South Africa,168 runs,Johannesburg,"Dec 23-28, 1922",Test # 148,Test ,South Africa,Bat,Bowl
South Africa,England,England,10 wickets,Gqeberha,"Feb 27-Mar 3, 1914",Test # 134,Test ,South Africa,Bat,Bat
South Africa,England,drawn,,Durban,"Feb 14-18, 1914",Test # 133,Test ,South Africa,Bat,Bat
South Africa,England,England,91 runs,Johannesburg,"Jan 1-5, 1914",Test # 132,Test ,South Africa,Bat,Bowl
South Africa,England,England,inns & 12 runs,Johannesburg,"Dec 26-30, 1913",Test # 131,Test ,South Africa,Bat,Bat
South Africa,England,England,inns & 157 runs,Durban,"Dec 13-17, 1913",Test # 130,Test ,South Africa,Bat,Bowl
England,South Africa,England,10 wickets,The Oval,"Aug 12-13, 1912",Test # 128,Test ,England,Bat,Bat
England,South Africa,England,174 runs,Leeds,"Jul 8-10, 1912",Test # 124,Test ,England,Bat,Bowl
England,South Africa,England,inns & 62 runs,Lord's,"Jun 10-12, 1912",Test # 122,Test ,England,Bat,Bowl
South Africa,England,England,9 wickets,Cape Town,"Mar 11-14, 1910",Test # 110,Test ,South Africa,Bat,Bat
South Africa,England,South Africa,4 wickets,Cape Town,"Mar 7-9, 1910",Test # 109,Test ,South Africa,Bat,Bowl
South Africa,England,England,3 wickets,Johannesburg,"Feb 26-Mar 3, 1910",Test # 108,Test ,South Africa,Bat,Bowl
South Africa,England,South Africa,95 runs,Durban,"Jan 21-26, 1910",Test # 107,Test ,South Africa,Bat,Bowl
South Africa,England,South Africa,19 runs,Johannesburg,"Jan 1-5, 1910",Test # 106,Test ,South Africa,Bat,Bat
England,South Africa,drawn,,The Oval,"Aug 19-21, 1907",Test # 95,Test ,England,Bat,Bat
England,South Africa,England,53 runs,Leeds,"Jul 29-31, 1907",Test # 94,Test ,England,Bat,Bat
England,South Africa,drawn,,Lord's,"Jul 1-3, 1907",Test # 93,Test ,England,Bat,Bowl
South Africa,England,South Africa,inns & 16 runs,Cape Town,"Mar 30-Apr 2, 1906",Test # 92,Test ,South Africa,Bat,Bat
South Africa,England,England,4 wickets,Cape Town,"Mar 24-27, 1906",Test # 91,Test ,South Africa,Bat,Bowl
South Africa,England,South Africa,243 runs,Johannesburg,"Mar 10-14, 1906",Test # 90,Test ,South Africa,Bat,Bowl
South Africa,England,South Africa,9 wickets,Johannesburg,"Mar 6-8, 1906",Test # 89,Test ,South Africa,Bat,Bat
South Africa,England,South Africa,1 wicket,Johannesburg,"Jan 2-4, 1906",Test # 88,Test ,South Africa,Bat,Bat
South Africa,England,England,210 runs,Cape Town,"Apr 1-4, 1899",Test # 59,Test ,South Africa,Bat,Bowl
South Africa,England,England,32 runs,Johannesburg,"Feb 14-16, 1899",Test # 58,Test ,South Africa,Bat,Bowl
South Africa,England,England,inns & 33 runs,Cape Town,"Mar 21-23, 1896",Test # 49,Test ,South Africa,Bat,Bat
South Africa,England,England,inns & 197 runs,Johannesburg,"Mar 2-4, 1896",Test # 48,Test ,South Africa,Bat,Bat
South Africa,England,England,288 runs,Gqeberha,"Feb 13-14, 1896",Test # 47,Test ,South Africa,Bat,Bat
South Africa,England,England,inns & 189 runs,Cape Town,"Mar 19-22, 1892",Test # 37,Test ,South Africa,Bat,Bowl
South Africa,England,England,inns & 202 runs,Cape Town,"Mar 25-26, 1889",Test # 32,Test ,South Africa,Bat,Bowl
South Africa,England,England,8 wickets,Gqeberha,"Mar 12-13, 1889",Test # 31,Test ,South Africa,Bat,Bowl
England,South Africa,South Africa,7 wickets,Karachi,1-Mar-25,ODI # 4851,ODI ,England,Bat,Bowl
England,South Africa,South Africa,229 runs,Wankhede,21-Oct-23,ODI # 4677,ODI ,England,Bat,Bowl
South Africa,England,England,59 runs,Kimberley,1-Feb-23,ODI # 4514,ODI ,South Africa,Bat,Bat
South Africa,England,South Africa,5 wickets,Bloemfontein,29-Jan-23,ODI # 4513,ODI ,South Africa,Bat,Bat
South Africa,England,South Africa,27 runs,Bloemfontein,27-Jan-23,ODI # 4512,ODI ,South Africa,Bat,Bowl
England,South Africa,no result,,Leeds,24-Jul-22,ODI # 4437,ODI ,England,Bat,Bowl
England,South Africa,England,118 runs,Manchester,22-Jul-22,ODI # 4435,ODI ,England,Bat,Bat
England,South Africa,South Africa,62 runs,Chester-le-Street,19-Jul-22,ODI # 4434,ODI ,England,Bat,Bat
South Africa,England,England,2 wickets,Johannesburg,9-Feb-20,ODI # 4242,ODI ,South Africa,Bat,Bat
South Africa,England,no result,,Durban,7-Feb-20,ODI # 4238,ODI ,South Africa,Bat,Bat
South Africa,England,South Africa,7 wickets,Cape Town,4-Feb-20,ODI # 4234,ODI ,South Africa,Bat,Bowl
England,South Africa,England,104 runs,The Oval,30-May-19,ODI # 4143,ODI ,England,Bat,Bat
England,South Africa,South Africa,7 wickets,Lord's,29-May-17,ODI # 3874,ODI ,England,Bat,Bowl
England,South Africa,England,2 runs,Southampton,27-May-17,ODI # 3873,ODI ,England,Bat,Bat
England,South Africa,England,72 runs,Leeds,24-May-17,ODI # 3872,ODI ,England,Bat,Bat
South Africa,England,South Africa,5 wickets,Cape Town,14-Feb-16,ODI # 3738,ODI ,South Africa,Bat,Bat
South Africa,England,South Africa,1 wicket,Johannesburg,12-Feb-16,ODI # 3737,ODI ,South Africa,Bat,Bowl
South Africa,England,South Africa,7 wickets,Centurion,9-Feb-16,ODI # 3736,ODI ,South Africa,Bat,Bowl
South Africa,England,England,5 wickets,Gqeberha,6-Feb-16,ODI # 3734,ODI ,South Africa,Bat,Bat
South Africa,England,England,39 runs,Bloemfontein,3-Feb-16,ODI # 3732,ODI ,South Africa,Bat,Bowl
England,South Africa,England,7 wickets,The Oval,19-Jun-13,ODI # 3375,ODI ,England,Bat,Bowl
England,South Africa,South Africa,7 wickets,Nottingham,5-Sep-12,ODI # 3304,ODI ,England,Bat,Bat
England,South Africa,England,6 wickets,Lord's,2-Sep-12,ODI # 3302,ODI ,England,Bat,Bat
England,South Africa,England,4 wickets,The Oval,31-Aug-12,ODI # 3300,ODI ,England,Bat,Bowl
England,South Africa,South Africa,80 runs,Southampton,28-Aug-12,ODI # 3298,ODI ,England,Bat,Bowl
England,South Africa,no result,,Cardiff,24-Aug-12,ODI # 3296,ODI ,England,Bat,Bowl
England,South Africa,England,6 runs,Chennai,6-Mar-11,ODI # 3120,ODI ,England,Bat,Bat
South Africa,England,England,7 wickets,Gqeberha,29-Nov-09,ODI # 2931,ODI ,South Africa,Bat,Bat
South Africa,England,South Africa,112 runs,Cape Town,27-Nov-09,ODI # 2930,ODI ,South Africa,Bat,Bowl
South Africa,England,England,7 wickets,Centurion,22-Nov-09,ODI # 2929,ODI ,South Africa,Bat,Bat
South Africa,England,England,22 runs,Centurion,27-Sep-09,ODI # 2900,ODI ,South Africa,Bat,Bat
England,South Africa,no result,,Cardiff,3-Sep-08,ODI # 2761,ODI ,England,Bat,Bowl
England,South Africa,England,7 wickets,Lord's,31-Aug-08,ODI # 2759,ODI ,England,Bat,Bowl
England,South Africa,England,126 runs,The Oval,29-Aug-08,ODI # 2757,ODI ,England,Bat,Bat
England,South Africa,England,10 wickets,Nottingham,26-Aug-08,ODI # 2754,ODI ,England,Bat,Bat
England,South Africa,England,20 runs,Leeds,22-Aug-08,ODI # 2748,ODI ,England,Bat,Bowl
England,South Africa,South Africa,9 wickets,Bridgetown,17-Apr-07,ODI # 2574,ODI ,England,Bat,Bat
South Africa,England,South Africa,3 wickets,Centurion,13-Feb-05,ODI # 2226,ODI ,South Africa,Bat,Bat
South Africa,England,no result,,Durban,11-Feb-05,ODI # 2225,ODI ,South Africa,Bat,Bowl
South Africa,England,South Africa,7 runs,East London,9-Feb-05,ODI # 2224,ODI ,South Africa,Bat,Bowl
South Africa,England,South Africa,108 runs,Cape Town,6-Feb-05,ODI # 2223,ODI ,South Africa,Bat,Bat
South Africa,England,South Africa,3 wickets,Gqeberha,4-Feb-05,ODI # 2221,ODI ,South Africa,Bat,Bat
South Africa,England,tied,,Bloemfontein,2-Feb-05,ODI # 2219,ODI ,South Africa,Bat,Bat
South Africa,England,England,26 runs,Johannesburg,30-Jan-05,ODI # 2216,ODI ,South Africa,Bat,Bowl
England,South Africa,England,7 wickets,Lord's,12-Jul-03,ODI # 2037,ODI ,England,Bat,Bat
England,South Africa,England,4 wickets,Birmingham,8-Jul-03,ODI # 2035,ODI ,England,Bat,Bat
England,South Africa,South Africa,7 wickets,Manchester,3-Jul-03,ODI # 2032,ODI ,England,Bat,Bowl
England,South Africa,England,6 wickets,The Oval,28-Jun-03,ODI # 2029,ODI ,England,Bat,Bowl
England,South Africa,South Africa,8 wickets,Nairobi (Gym),10-Oct-00,ODI # 1636,ODI ,England,Bat,Bat
South Africa,England,South Africa,38 runs,Johannesburg,13-Feb-00,ODI # 1560,ODI ,South Africa,Bat,Bowl
South Africa,England,South Africa,2 wickets,East London,4-Feb-00,ODI # 1557,ODI ,South Africa,Bat,Bowl
South Africa,England,South Africa,1 run,Cape Town,26-Jan-00,ODI # 1549,ODI ,South Africa,Bat,Bat
South Africa,England,England,9 wickets,Bloemfontein,23-Jan-00,ODI # 1546,ODI ,South Africa,Bat,Bowl
England,South Africa,South Africa,122 runs,The Oval,22-May-99,ODI # 1455,ODI ,England,Bat,Bowl
England,South Africa,South Africa,6 wickets,Dhaka,25-Oct-98,ODI # 1358,ODI ,England,Bat,Bat
England,South Africa,South Africa,14 runs,Birmingham,18-Aug-98,ODI # 1347,ODI ,England,Bat,Bowl
England,South Africa,England,7 wickets,Leeds,24-May-98,ODI # 1334,ODI ,England,Bat,Bat
England,South Africa,South Africa,32 runs,Manchester,23-May-98,ODI # 1332,ODI ,England,Bat,Bat
England,South Africa,South Africa,3 wickets,The Oval,21-May-98,ODI # 1331,ODI ,England,Bat,Bowl
England,South Africa,South Africa,78 runs,Rawalpindi,25-Feb-96,ODI # 1060,ODI ,England,Bat,Bowl
South Africa,England,South Africa,64 runs,Gqeberha,21-Jan-96,ODI # 1044,ODI ,South Africa,Bat,Bowl
South Africa,England,South Africa,14 runs,East London,19-Jan-96,ODI # 1042,ODI ,South Africa,Bat,Bat
South Africa,England,South Africa,5 wickets,Durban,17-Jan-96,ODI # 1040,ODI ,South Africa,Bat,Bowl
South Africa,England,South Africa,7 wickets,Centurion,14-Jan-96,ODI # 1038,ODI ,South Africa,Bat,Bat
South Africa,England,South Africa,3 wickets,Johannesburg,13-Jan-96,ODI # 1036,ODI ,South Africa,Bat,Bowl
South Africa,England,England,5 wickets,Bloemfontein,11-Jan-96,ODI # 1034,ODI ,South Africa,Bat,Bowl
South Africa,England,South Africa,6 runs,Cape Town,9-Jan-96,ODI # 1033,ODI ,South Africa,Bat,Bowl
England,South Africa,England,4 wickets,Manchester,"Aug 27-28, 1994",ODI # 920,ODI ,England,Bat,Bat
England,South Africa,England,6 wickets,Birmingham,25-Aug-94,ODI # 919,ODI ,England,Bat,Bowl
England,South Africa,England,19 runs,Sydney,22-Mar-92,ODI # 751,ODI ,England,Bat,Bowl
England,South Africa,England,3 wickets,Melbourne,12-Mar-92,ODI # 741,ODI ,England,Bat,Bat
England,South Africa,South Africa,7 runs,Gros Islet,21-Jun-24,T20I # 2712,T20I ,England,Bat,Bat
England,South Africa,South Africa,90 runs,Southampton,31-Jul-22,T20I # 1717,T20I ,England,Bat,Bowl
England,South Africa,South Africa,58 runs,Cardiff,28-Jul-22,T20I # 1698,T20I ,England,Bat,Bowl
England,South Africa,England,41 runs,Bristol,27-Jul-22,T20I # 1693,T20I ,England,Bat,Bowl
England,South Africa,South Africa,10 runs,Sharjah,6-Nov-21,T20I # 1400,T20I ,England,Bat,Bat
South Africa,England,England,9 wickets,Cape Town,1-Dec-20,T20I # 1113,T20I ,South Africa,Bat,Bat
South Africa,England,England,4 wickets,Paarl,29-Nov-20,T20I # 1111,T20I ,South Africa,Bat,Bat
South Africa,England,England,5 wickets,Cape Town,27-Nov-20,T20I # 1109,T20I ,South Africa,Bat,Bat
South Africa,England,England,5 wickets,Centurion,16-Feb-20,T20I # 1043,T20I ,South Africa,Bat,Bowl
South Africa,England,England,2 runs,Durban,14-Feb-20,T20I # 1041,T20I ,South Africa,Bat,Bat
South Africa,England,South Africa,1 run,East London,12-Feb-20,T20I # 1039,T20I ,South Africa,Bat,Bat
England,South Africa,England,19 runs,Cardiff,25-Jun-17,T20I # 616,T20I ,England,Bat,Bat
England,South Africa,South Africa,3 runs,Taunton,23-Jun-17,T20I # 615,T20I ,England,Bat,Bowl
England,South Africa,England,9 wickets,Southampton,21-Jun-17,T20I # 614,T20I ,England,Bat,Bowl
England,South Africa,England,2 wickets,Wankhede,18-Mar-16,T20I # 540,T20I ,England,Bat,Bat
South Africa,England,South Africa,9 wickets,Johannesburg,21-Feb-16,T20I # 506,T20I ,South Africa,Bat,Bat
South Africa,England,South Africa,3 wickets,Cape Town,19-Feb-16,T20I # 503,T20I ,South Africa,Bat,Bowl
England,South Africa,South Africa,3 runs,Chattogram,29-Mar-14,T20I # 391,T20I ,England,Bat,Bowl
England,South Africa,England,28 runs,Birmingham,12-Sep-12,T20I # 262,T20I ,England,Bat,Bowl
England,South Africa,no result,,Manchester,10-Sep-12,T20I # 260,T20I ,England,Bat,Bowl
England,South Africa,South Africa,7 wickets,Chester-le-Street,8-Sep-12,T20I # 258,T20I ,England,Bat,Bowl
England,South Africa,England,39 runs,Bridgetown,8-May-10,T20I # 168,T20I ,England,Bat,Bowl
South Africa,England,South Africa,84 runs,Centurion,15-Nov-09,T20I # 125,T20I ,South Africa,Bat,Bowl
South Africa,England,England,1 run,Johannesburg,13-Nov-09,T20I # 124,T20I ,South Africa,Bat,Bowl
England,South Africa,South Africa,7 wickets,Nottingham,11-Jun-09,T20I # 103,T20I ,England,Bat,Bat
South Africa,England,South Africa,19 runs,Cape Town,16-Sep-07,T20I # 34,T20I ,South Africa,Bat,Bat
England,Sri Lanka,Sri Lanka,8 wickets,The Oval,"Sep 6-9, 2024",Test # 2548,Test ,England,Bat,Bat
England,Sri Lanka,England,190 runs,Lord's,"Aug 29-Sep 1, 2024",Test # 2546,Test ,England,Bat,Bat
England,Sri Lanka,England,5 wickets,Manchester,"Aug 21-24, 2024",Test # 2545,Test ,England,Bat,Bat
Sri Lanka,England,England,6 wickets,Galle,"Jan 22-25, 2021",Test # 2405,Test ,Sri Lanka,Bat,Bat
Sri Lanka,England,England,7 wickets,Galle,"Jan 14-18, 2021",Test # 2403,Test ,Sri Lanka,Bat,Bowl
Sri Lanka,England,England,42 runs,Colombo (SSC),"Nov 23-26, 2018",Test # 2329,Test ,Sri Lanka,Bat,Bowl
Sri Lanka,England,England,57 runs,Pallekele,"Nov 14-18, 2018",Test # 2326,Test ,Sri Lanka,Bat,Bat
Sri Lanka,England,England,211 runs,Galle,"Nov 6-9, 2018",Test # 2324,Test ,Sri Lanka,Bat,Bat
England,Sri Lanka,drawn,,Lord's,"Jun 9-13, 2016",Test # 2205,Test ,England,Bat,Bowl
